,date,body
1215,2021-05-7,"  I am attending my hubby's 50th class reunion, where I will not know a soul. Can you give me suggestions on topics to talk about? We grew up in different areas of the country. We live on a small farm in the countryside and have kids and grandkids. Thank you. --   A    Go and enjoy yourself. Don't be nervous. Bring pictures of your farm, your children and the grandkids. View photos of your husband's classmates' families and say something complimentary. (""Aren't they adorable?"") Ask what your husband was like when he was their classmate. People love to talk, so be a good listener. Discuss things that interest you and inquire about their interests and activities. The only topics to avoid are religion and politics."
1216,2021-05-8,"  While shopping with a friend recently, I was put in an awkward situation in regard to a store discount. Having served in the military, I qualify for a discount at that particular store. She was aware of that discount, and while she was at the checkout lane, she yelled at me, ""Hey, you! What's your phone number for your military discount?""We are both retired and living on one income, although I am married and live on my husband's pension. She's retired from a job in the medical field, owns her home and shows up conveniently at friends' homes for coffee and food.I was so dumbfounded at her request for the number that I gave it to her. I'm uncomfortable going shopping with her now. I haven't addressed it with her, and I have tried to avoid any shopping trips with her since that incident. It feels like she's stealing my valor since my husband and I served in the military. Am I too easily offended? --     I'm glad you mentioned valor in your letter because it's time for you to summon up some more. Unless you want this person to continue taking advantage of you, set her straight. She is not entitled to the discount, and you must learn to refuse if and when she puts you in that position again."
1217,2021-05-8,"  My ex-husband always had a difficult relationship with his family. I never understood and would force him to call them on holidays, birthdays and special occasions. We divorced after he had an affair. It was ugly at the start, but we are civil now.Following the divorce,  and some bad decisions on his part, he has lost everything. He's now homeless and lives in his car or at motels. The other day he came to me desperate. I took him out of the cold for a while, fed him and dropped him off at a friend's. I then reached out to his family to tell them about how bad he is doing. I didn't even get to tell them before they cut me off saying they have washed their hands of him because of his bad decisions.My ex isn't perfect, but although he never did anything to his family like he did to me, they are punishing him for that. Should I reach out to them again and tell them he needs them now more than ever, or should I just let it go like he told me to years ago? --   A   If you think it will soften their hearts, contact them once more and tell them that you have forgiven him for the hurt he caused you and suggest they stop punishing him for it. However, it's entirely possible that some of your ex's other bad decisions may have affected his relatives. If that's the case, let the matter drop. Remember, there's a difference between being softhearted and softheaded, and he must solve his own problems without you being dragged back in."
1218,2021-05-9,"  After a bad breakup, a good friend and her husband offered me a room in their home. They have two wonderful teenagers. Then the pandemic came, and we all became infected.What started out as a few months' plan for me to get back on my feet has lasted 14 months. I have offered to pay them some money, but they will accept only $200 to help with the groceries.My problem is I have noticed that the husband is not very happy with my presence. I told my friend I'm ready to start looking for my own apartment, but she insists that I stay just a little longer so that I will be really stable on my own. She tells me how ""I am family,"" and I'm not bothering anyone, and they have no complaints about me. I did not tell her what is really driving me out.I'm really uncomfortable with his attitude toward me, and I understand that perhaps I have overstayed my welcome. My question: Should I leave and tell her I felt that I was no longer welcomed by her husband? Or should I just leave without telling her? Thanks for your input. --     Do not sneak away. Do find a place of your own. Express to your friend that she has been a saint to allow you to live with them during this extended period, but it is clear the time has come for you to go. Tell her you will not only be fine but forever in their debt for their kindness to you.P.S. As soon as it is feasible -- not before -- give them a nice gift for their home."
1219,2021-05-9,"  I recently have been dating a neighbor woman who is a cat lover. I assume she owns many of them. (I haven't yet been inside her apartment.) My problem is, when she comes over to my place, the odor of cat urine is overpowering. How do I disclose that I'm disgusted by this cat smell without hurting her feelings or offending her? --       You have to say something. While the odor of cat urine may be attractive to other cats, it has also been known to act as people repellant.Start slow. Lead into the subject by asking her how many felines she owns. When she answers, ask if they are all . Regardless of her response, explain that you are asking because one (or more) of her pets may be spraying her furniture or her clothing, and it has left an odor. This will give her the opportunity to rectify the problem. However, if she finds the truth offensive, so be it, because the relationship would not have worked out anyway."
1220,2021-05-10,"  I am a widower. I lost my wonderful wife of 35 years to heart disease eight years ago. I have had no relationships with women since then.Recently, I had the pleasure of meeting a very nice woman, ""Yvonne."" She's 11 years younger and has never been married. We see each other socially and enjoy each other's company. We are both retired, have our own money and neither of us is interested in marriage.My son and daughter, both married with children, are split in their opinions about this. My son is happy for me, but my daughter thinks Yvonne is too young for me and wonders why she never married. Some of my friends actually side with my daughter.At our ages, I don't think an 11-year difference is a big deal. Why Yvonne stayed single is none of anyone's business. Since her mother's death, my daughter has been protective of me. Am I wrong for enjoying the company of this woman after so many years alone? --      No, you are not wrong. If you and Yvonne enjoy each other, you are both unencumbered and entitled to it. Eleven years is not too great an age difference. Your daughter seems to be more possessive than protective. Seeing you with a woman other than her late mother -- regardless of age -- may be what's really bothering her.If you want to allow your friends to run your life, I can't stop you. But I see no reason why you should allow them to dampen your enjoyment if all they can find wrong with Yvonne is her age. (Could any of these ""friends"" be jealous or closely tied to your late wife?)"
1221,2021-05-10,"  I am the youngest of three. My brother is the eldest. Our sister died of cancer 20 years ago.It breaks my heart that he and his wife can't seem to decide whether they like me or not. Sometimes they are warm and inviting, but for most of my life they've been cold, critical and distant. They create imaginary problems, blame me for them and then keep me on the outs until they decide to forgive and forget. I've spent many hours crying about this.I have finally reached the point where I refuse to be hurt any longer and have chosen not to engage with them anymore. It has been nearly a year since we've had contact. My husband sympathizes with me and recognizes their behavior as odd and hurtful. However, he believes I should reach out once more because my brother is my only living sibling. I'm fearful that if I do, I'll be hurt once again. Your advice is greatly needed. --      Your husband is a kind and forgiving man who has not experienced the pain your brother and his wife have subjected you to with their mind games. Your brother may be your only living sibling, but it is an accident of birth. He is incapable of the kind of relationship you would like to have had with him. Having been hurt repeatedly, you are right to be fearful. You will shed fewer tears if you continue keeping your distance."
1222,2021-05-11,"  I have been married to my second husband for more than 15 years. My 30+-year-old son from my first marriage, who was born disabled, lives with us. He walks and talks, but cannot be left unattended. He also needs medication. He cannot read or write, but looks like he has no medical issues at all.I have no extended family members in the state. My husband and I were invited to a family wedding. However, my disabled son was not. Bride's rule: No children allowed. I pointed out that he is older than she is. He sees this relative several times a year.Child care is hard to find and expensive. I do not know if others tried to get the bride to change her mind. My husband attended alone while my son and I spent the evening with friends and had fun. He didn't say anything to cause a confrontation.Please share your thoughts. I get very sad whenever family events come around and she is there. Life is different when you have a family with special needs. --      I agree, life is different for families in which someone has special needs. If you haven't already, I think you have the right to express your feelings to the bride. It would be better than silently nursing a grudge and fuming when you see her.While it would have been nice if she had included your son in the invitation, she was within her rights to invite -- or exclude -- anyone if she had concerns. Because your husband was able to represent the family while you and your son had fun elsewhere, from my perspective, everything turned out well."
1223,2021-05-11,"  My boyfriend never gets off his phone -- like ever! The first thing he does in the morning is wake up and grab his phone. He was off one day last week and -- I'm not exaggerating -- he didn't put it down for 13 hours.He plays this one particular game, and it's all he does. It's affecting our relationship, but if I say anything about it, he laughs, gets mad or ignores me. I don't know what else to do. Help! --  .     Was your boyfriend always like this? If the answer is no, he may have become addicted to gaming, which, as of 2020, had become a multibillion-dollar industry. According to The Addiction Center, the ""average"" gamer spends six hours a week glued to his or her cellphone. That your boyfriend went on a 13-hour binge is cause for alarm. One sign of addiction is when it interferes with daily life or relationships. That he blows you off when you try to discuss it tells me he is deep in denial.There is treatment for gaming addiction, but only if the addict is willing to admit there's a problem. Treatment may involve private counseling or, in some cases, inpatient care. However, if this is unaffordable, On-Line Gamers Anonymous (olganon.org) may be a helpful alternative. It is a 12-step program based on the principles of . If you go online, you will find there is a fellowship of friends and family members of gaming addicts. You might want to check it out. If you intend to continue this romance, get out of the house when he binges and do something you enjoy."
1224,2021-05-12,"  I have come to realize that the best thing a person can do for anyone is to cook something for them. I enjoy the expression on their faces when they take the first bite, and the positive compliments I receive.I have a cookbook collection that, at present, numbers more than 3,200 items. I actually ran out of room for all of it in my home. Nevertheless, I would like to order your cookbooklets -- I guess you could say in order to ""feed"" my obsession. I'd love to know which of the recipes are among your favorites.--       For years, I, too, obsessively collected cookbooks, so I relate to your addiction. Be careful what you wish for! (My late husband used to walk by the crowded shelves muttering that he couldn't understand why I didn't actually prepare the recipes, but it was the photographs that hooked me.) The recipes in my cookbooklet set of two are ones that I have used for entertaining. Among my favorites in ""Favorite Recipes"" are the Company Crab Dip, Lobster Bisque, Sweet Potato Casserole (Thanksgiving), Swedish Meatballs, Everybody's Favorite Meatloaf, Burgundy Lamb Shanks, Date Cake, Fruitcake (Yes, I know -- but  one  good!), the Famous Pecan Pie (a blue ribbon winner) and the Chocolate Mousse. Among my favorites from ""More Favorite Recipes"" are the Little Mushroom ""Pies,"" Hearty Bean Soup, Cathy Lee's Rice, Eggplant Mozzarella Casserole, Cornish Game Hens (stuffed with raisins, walnuts and apple), Chocolate Zucchini Cake (it's healthy!), Raw Apple Cake With Caramel Glaze, Heavenly Peanut Butter Pie and Regency Brownies. For anyone not experiencing sugar shock after reading this, my booklets can be ordered by sending name and address, plus check or money order for $16 (U.S. funds) to: Dear Abby -- Cookbooklet Set, P.O. Box 447, Mount Morris,  61054-0447. Shipping and handling are included in the price. After reviewing this list, my mouth is watering, my toes are curling and I'm realizing what a miracle it is that I'm not six ax handles across, but these are dishes I prepare for guests -- not my own daily consumption. Readers have written to tell me some of them have won prizes at county fairs in years past, so I'm sure you will enjoy them, too."
1225,2021-05-12,"  I've been in an off-and-on marriage for eight years. My husband drinks every day. Once he's reached a certain alcohol level, he curses me and talks trash about my family. He is no longer affectionate with me. Our marriage is toxic. We are living like roommates instead of husband and wife. He won't go to  and is very disrespectful, and I'm going to leave him. What do you think? -- 'T      'T: I think your husband has shown you he isn't going to change for the better. After eight years of living with his drinking problem and verbal abuse, the time has come to consult a lawyer and set yourself free. If you're looking for validation from me, you have it."
1226,2021-05-13,"  I have been married more than 25 years and have kids. I'm also gay. I always have been, but when I was a teenager, it wasn't acceptable and I always believed I would just outgrow it, or learn to live with it. Then came the computer era and the internet -- things I never dreamed of while growing up. They changed my life, yet I'm still closeted.I have had two gay relationships. Both lasted less than a year. I feel like my whole life has been a lie, and I pretty much screwed up my wife because of it. I did provide her with all the creature comforts financially, and gave her two beautiful kids.I just don't know if it's worth coming out at this point in my life. I'm also reluctant because I don't have a guy in my life right now, although I am looking. It's just so difficult. I'm torn about how to live the remainder of my life. Please help. --      Because you are looking for a partner, it looks like you really don't plan on sticking around once you find one. Tell your wife the truth so she can decide how she would like to spend the rest of her life. She may need help from a licensed therapist to deal with the ramifications of your disclosure, so be prepared because it may be a shock when she learns the person she has spent the last quarter of a century with is not exactly who she thought he was ."
1227,2021-05-13,"  I was adopted and recently came across my biological family. It's huge. I suffer from severe depression and now know that most of my bio family does, too.During the past year, my husband and I decided to tackle it head-on with medication, and there has been a noticeable change in me. My husband is very supportive, and we are close. Problem is, I want to meet my out-of-state bio brother alone. He's the only full sibling I have, and our connection is uncanny.My husband is a hyper extrovert, and I don't want his charming antics to distract from this moment (although usually I love it). He, however, says he can't agree. He's afraid something with the new family will set off a depressive episode, and I'll be too far away for him to get to me. That's understandable. But what do I do? I still feel the same. Is he right or am I? --     Not knowing how serious your depressive episodes have been, my instinctive reaction is to advise you to listen to your husband. Surely he wouldn't have to be with you every minute and could stay at a nearby hotel or motel while you are seeing your sibling.That said, if there is any chance that an episode could result in you becoming self-destructive, it is important to discuss this visit with the therapist who prescribes your medications before making any plans to go. Do tell your husband that if he accompanies you, you would like him to tone down his need for attention so he won't distract from your experience or your brother's."
1228,2021-05-14,"  My husband works out of town with his brother, who is married. While I'm not close to my sister-in-law, I like her just fine.My problem is, my husband keeps sharing with me that his brother is unfaithful while he travels, and I have actually overheard him on a call with my husband trying to show my husband nude pictures of other women. I cannot express how much this boils my blood. It's not only from the perspective of someone who has been cheated on before (not by my husband), but also that his brother's bragging with photos shows he doesn't respect  marriage or relationship.I feel stuck with deciding whether I should share this information with my sister-in-law, or if it would be overstepping some kind of boundary where it's not my business. Because I don't talk with her often, I'm afraid I would just cause drama where I shouldn't have put my nose. But I believe she's a good wife and mother, and I feel awful and burdened by the knowledge that her husband isn't faithful to her.Should I keep this to myself and rely on ""karma"" to one day reveal his transgressions, or should I give her the information I have? (It involves no hard proof except my husband's word and what I overheard.) My husband thinks I should keep quiet and says he would be uncomfortable being put in a position to ""out"" his brother. --     Your brother-in-law is a conscienceless, immature braggart. ""Karma"" won't protect your sister-in-law from syphilis, chlamydia, gonorrhea, herpes and , to name only a few of the s her husband has been exposing her to. Tell her it's important she schedule an appointment with her doctor to be tested for all of them. Isn't that what you would want if the situation were reversed?"
1229,2021-05-14,"  I have two adult daughters. One of them is self-centered and refuses to give any gifts for my birthday or for Christmas, even though she very much likes receiving them.If this is her position, then I suppose that's  because I don't need much, and it's really the thought that counts. I enjoy giving gifts, but I feel like I'm being taken advantage of.This is exacerbated by the fact that, in the past, I have bailed her out of some sticky situations. I know that's a different issue -- and I have set boundaries for that -- but this gift thing has frustrated me twice a year for the past 10 years, and it's time for a better plan. Help, please. --      If the situation was fine, you wouldn't have written to me about it. I believe in communication. Have a long-overdue talk with your daughter. Showing thoughtfulness isn't supposed to be a one-way street, which is what your daughter has made it. More important than a tangible item is the thought behind it. From where I sit, if she doesn't bother to call or text you on these special occasions, I think your generosity has been taken advantage of."
1230,2021-05-15,"  I'm a lesbian. There's a girl I have liked for a little over a month. We are like best friends. When I told her I was attracted to her, she basically friend-zoned me, which hurt. Then she told a mutual friend she was considering being ""friends with benefits"" with me, and I got excited. Well, she changed her mind again because she was afraid it would be awkward.I still have a crush on her, but I value our friendship. We spend so much time together, and things are easy but also challenging because I just want to grab her and kiss her. We snuggle all the time, and she gives me hugs every day (we live in the same dormitory). I want to make out with her. These mixed signals are killing me. What do I do? --  &     You're right. This young woman is giving you mixed signals. That's why you should put her firmly in your friend zone. Stop the hugging and snuggling and move on, so you can find someone who reciprocates your feelings. (Absence has been known to make the heart grow fonder.) Perhaps when she realizes that you are capable of moving on, her feelings for you will change. However, if they don't, you will have lost nothing but more heartache."
1231,2021-05-15,"  Recently, my dear mother-in-law passed away. While writing her obituary, it was a challenge to hunt down accurate dates and family information. Many family members chimed in with conflicting information. To prevent this confusion in the future, would it be tactless to ask relatives for some of this information ahead of time? If so, how would you go about writing something on this topic without offending someone? --     What you have in mind is practical. If you have a relationship with these relatives, why not bring some of these questions up in normal conversation? (I assume you know where they were born.) To ask when people graduated from high school or college isn't intrusive. What year someone was married isn't classified information either. If you simply start talking, you may find out much of the information you are after.P.S. If your relatives are willing to make the effort to write down their own stories, it could be compiled into a precious family history."
1232,2021-05-16,"  I have been blessed with a gorgeous 4-year-old daughter who is (even more importantly) smart, funny and kind, but I have an issue. Every time we go anywhere or meet someone new, the person feels the need to comment on her beauty. We receive comments like, ""Just wait till she's older. Boys will be all over her!"" This happens not only with older distant relatives and my in-laws, but also random people at the grocery store.I understand they are trying to pay a compliment, but I find it disturbing that they are thinking about my little girl in this way. I'm tired of it, but I'm not sure of the appropriate response when people make those comments. --    Talk privately with the relatives and tell them you don't want them filling her head with that nonsense before she's even in elementary school. Tell them you prefer she be praised instead for her brains, her manners and her niceness, which will reinforce the qualities you are trying to instill in your daughter. And when a stranger does it at the grocery store, immediately interject with examples of her more important internal qualities."
1233,2021-05-16,"  I dated a guy who was in a nasty divorce and custody battle. He gained primary custody, but his ex wouldn't stop taking him to court. She was very unstable.After four years of being patient, it became frustrating. One day I pointed out that the situation was taking up all his time and energy, and I wasn't getting the attention I needed. I sarcastically suggested maybe he should shift his full attention to the situation, and we should take a break.He agreed (via text) that he had a lot going on, then immediately stopped communicating with me. I texted, called, sent cards and received no replies. It has been a year, and I feel like I can't move on without closure or at least a conversation. I have tried dating at the suggestion of friends, but it doesn't work because I still love him. What steps can I take to move on? --       Painful as it may be, accept it. Give yourself a specific period in which to mourn and tell yourself the man is dead. (The romance certainly is, and you have my sympathy for the loss.) Wear black, toss out any mementos, and get together with a few close friends for a memorial for what might have been. Then ""bury"" him with as many tears as necessary and look resolutely ahead. (I did this once many years ago, and it worked.)"
1234,2021-05-17,"  Like many people in this country, my family has an aversion to throwing things out that might still be useful. Rather than load up the van and head to Goodwill, they give the stuff to me -- partially used bottles of shampoo, a half-used pack of wipes, hair conditioner that smells too awful for them to use but they're sure I'll like, unwanted change purses and jewelry I would never wear, even puzzles with missing or dog-chewed pieces. They have also tried to offload old sewing machines, s they won't watch and craft supplies for projects I don't enjoy.Once, a sister tried to give me an old toaster oven filled with burnt breadcrumbs. (I have celiac disease.) Another time, Dad gave me a gift certificate for an oil change my mother won in a raffle after telling me he and another sister won't go to that auto shop because they damaged my sister's engine and did a lousy job working on my parents' car!It's not like I'm so poor I can't afford my own toaster oven or wipes, but if I turn down their unwanted items, as politely as I can, they become defensive with me. So I usually just say thanks and either toss the stuff in the trash or load it into my van and take it to Goodwill myself. But I'm tired of feeling like the family dump, and wish I could find a way to get it through their lovingly muddled heads that I'd rather not be ""gifted"" with their junk. Any thoughts? --       T.B.N.T.: The next time your parents and siblings call to tell you they're coming over with more discards, tell them you know they mean well, but . And keep repeating it until they finally get through their lovingly muddled heads that you mean it."
1235,2021-05-17,"  I am writing because I'm in a tough situation and not sure what to do. I was recently told by a family member that my 24-year-old son is gay. (He hasn't given me any indication that he is, other than not dating anyone for several years.) He had a bad experience with a girl in his teens and I assumed that was why he hasn't dated.My question for you is, should I confront him about it or wait until he tells me? I have come to terms with the possibility and will stand by him no matter what. I am also concerned that his father (we are divorced) will disown him if he finds out. Any advice would be greatly appreciated. --     It would be interesting to know why this relative thinks your son is gay. Did your son tell the relative? I don't think you should ""confront"" your son. In time his sexual orientation will become apparent whether he's gay, straight, bi, asexual, etc. It should be his choice to reveal it -- or not.P.S. If he is gay, your ex-husband's inability to accept his son, regardless of his sexual orientation, may be the reason he hasn't spoken up."
1236,2021-05-18,"  I am a lover of and rescuer of cats (and dogs). I rescued a beautiful and loving cat with horrible wounds on his neck. I got him neutered, his wounds cleaned and sewn up, and became attached to him. I had asked my elderly neighbor if she wanted him. She said she'd think about it. She visited him at my house as his wounds healed, and a few months later she took the cat.When I visited her a few months after that, I saw she was feeding him so many treats that he was (I'm not exaggerating) morbidly obese. When I told her so, she got insulted. She didn't believe me so she took the cat for a checkup at the local veterinarian.The vet told her the same thing in no uncertain terms, and to feed the cat no treats and a certain low-fat dry cat food. With my help she ordered the food and I measured it into bags to make it easier for her, as she gets a bit confused.I weigh the cat every Monday and he has lost a bit of weight already. Slowly is the best way. But she's not pleasant to work with and is fighting me all the way. I'm a patient person and do my best, but sometimes it's hard not to lose my temper. Any suggestions? --      Unfortunately, we don't always get to know people until we see them in action, as you are now doing with this neighbor. For that cat's sake, hang onto your temper and continue to help her and her fur baby. If she's becoming increasingly confused, it is important that someone not only keep an eye on the feline in that household, but also her -- to ensure that she is able to take care of herself."
1237,2021-05-18,"  My husband and I divorced five years ago. We have four grown children. He wanted to sell the house, but I ended up buying him out because two of our kids were still living at home.Fast-forward to now: We are expecting our third grandkid. Since the divorce, he doesn't want to co-parent with me. He keeps saying we are no longer a family. The holidays and main events are now celebrated separately. I am increasingly sad about this. He refuses to be civil with me. He's a racist, and I happen to have a boyfriend of a different race living with me now.His attitude is affecting our children, especially the one still living with me. I want to be able to share the joy of our new grandkids and the successes of our children, and the dilemmas as well, but I can't. Should I confront him? Or should I just consider him ""dead""? -- 'S    'S  I seriously doubt that ""confronting"" your ex-husband will work out well. You are a loving, enthusiastic parent and you do not need your ex's negative attitude putting a damper on your happiness.Continue hosting these celebratory events, and extend invites to your ex if you wish. However, because of his racism, do not expect him to show up. That's a good thing, all things considered. Continue to dwell on the positive, and you and your children will all be happier."
1238,2021-05-19,"  My brother ""Patrick"" and I have known ""Bobby"" for about 20 years. Patrick is closer friends with him because they live in the same town. Recently, we found out that Bobby's best friend was arrested for child pornography. While Bobby knew nothing about this before the arrest, he still wants to support his friend.I told Patrick he will no longer be welcome in my home (I host for all the holidays) if he doesn't cut off all contact with Bobby. My brother says I'm being too harsh because you can disapprove of someone's behavior and still be a friend. I think that child pornography is morally and ethically wrong and there is no middle ground here. What do you think? Should Bobby have a seat at our table? (He has no other living family.) --        I do not think you should excommunicate your brother because of something Bobby's friend did. I believe the Bible says that while you can hate the sin, you should still love the sinner, and that is what Bobby is doing. If you wish to check the reference, you may discover you have a copy somewhere in your home. You can review that chapter with your brother at your holiday table."
1239,2021-05-19,"  I am 35, and my boyfriend is 31. We met at work and moved in together. It has been five years now and still no proposal. I thought we were on the same page, but he just purchased a brand-new muscle car and is only concerned about that, buying new sneakers (he has a sneaker obsession) and making more money. I currently share a rental lease with him and am considering going my separate way in three months, mainly because he is complacent and our relationship has become stagnant. It is going nowhere. Please help. --         Getting to know someone takes time. Be glad you have realized this man isn't husband material before you wasted more time waiting for him to mature. Hang in there until the lease is up, then move resolutely on, parting I hope, as ""friends."""
1240,2021-05-20,"  My physician husband recently had a total hip replacement. (Orthopedics is not his specialty.) I'm a board-certified registered nurse with 40 years of experience who used to work inpatient orthopedics. He refuses to follow the surgeon's directions or mine, which are the same. He believes he knows more than all of us combined. However, when the home health nurse and physical therapist came, he accepted everything they told him. When I told him he doesn't respect my professional opinion, he didn't respond. Then I told him he'd insulted my integrity, and he blew up and accused me of being crazy.History will soon repeat itself because he has to have his other hip done in a few months. I am to the point of letting the chips fall where they may and letting his outcomes (good or bad) be his sole responsibility. However, this is difficult to do as a wife and nurse. Plus, I will have to live with the fallout of any suboptimal outcomes. Your advice? --       Whether caused by a painful recovery or the drugs he has been prescribed, your husband's behavior is self-defeating. Because he ignores your and his surgeon's advice, you have no choice but to let the chips fall where they may. You can suggest and warn until you're hoarse, and your husband will continue to tune you out. The person who will have to live with the consequences is your noncompliant husband.Allow me to offer a suggestion: Hire a nurse to tend to him after the second hip replacement and stay safely out of the line of fire. The peace of mind will be worth the money."
1241,2021-05-20,"  I have a niece who is bipolar. She was put into rehab at the age of 20 and has been clean and sober for the last three years. We have always been close, but on a family visit, she asked my opinion about a job choice, and I was honest with her. Because it wasn't what she wanted to hear, she is extremely distant now. I am no longer ""Auntie."" She calls me by my first name only. Weekly calls have ceased.I have championed my niece, supported her emotionally when she had problems and helped her out financially. Her mother says if you don't agree with her (even though she solicits your opinion), you are then ""against"" her. What's the best way to reach out to her? Due to extreme drug abuse for many years, she seems emotionally stuck at age 14. --       With the clear understanding that I am not a psychotherapist, may I point out that some individuals who suffer from mental illness find it necessary to place people into two categories: friends and enemies. Disagreeing with your niece has landed you in the latter. Her mother has explained this to you, so try not to take it personally.I don't think this troubled young woman will be receptive to a reconciliation until she has found another target. In the meantime, remain open, stay cordial and fill your life with activities that bring you joy rather than pain. I'm sure her mother will update you on your niece's progress."
1242,2021-05-21,"  My grandma, who is in her 80s, had a stroke recently. She has trouble swallowing and speaking, so she's in a rehab facility 20 miles from her home, where she is doing strengthening exercises. She tires out from just walking around her room, so it's not yet clear if she will become a permanent resident or discharged with home health nurses. We are distraught over this.My husband and I were originally planning to visit her this summer -- our annual vacation -- for a few days. She lives 12 hours from us. I was going to ask her if we were welcome, but she had the stroke before I could. I'd like to ask her if she'd mind if we still visit and, if it's  with her, stay in her house, so I can visit her at the facility if she hasn't been discharged.My mother thinks this is a bad idea. We have a 6-year-old and a 3-year-old, and Mom thinks they would be too much for Grandma. Abby, I don't want my grandma to die before I get to see her again. We haven't seen her in four years. But after talking with Mom, I'm now hesitant to ask. The thought of missing a chance to see her one last time hurts my heart. What should we do? --      Listen to your mother because what she's saying makes sense. If your grandmother is discharged with home nursing care, there won't be enough room for your family. Two small, active children may, indeed, be more than she can deal with in her weakened condition. Because it's important for you to see your grandmother, make other lodging arrangements for your family when you're in town, and keep your visits with her short and as stress-free as possible."
1243,2021-05-21,"  I have been married for 25 years, some good and some bad. The hardest thing for me is that when my husband is upset with me, he stops talking to me. If I ask if something's wrong, he won't answer or says ""nothing"" is wrong. I have explained repeatedly how upsetting this is because I never know what I did, and then, sure enough, I do it again.He says he doesn't want to say anything hurtful, but can't he tell me why he's upset and not be hurtful? He also accuses me of creating drama when I get upset because I'm trying to figure out what I did wrong. Then, when I do it again, he's like, ""We discussed this.""I have tried not talking until he's ready, but, again, there is no resolution, and I'm getting very resentful that the ball is always in his court. How do I handle this? --      An effective way to handle this would be for you to insist the two of you discuss with a licensed marriage therapist how to more effectively communicate. The ball is always in your husband's court because he has maneuvered it to be, and it isn't playing fair. In fact, it is emotional abuse. Do not expect him to like the suggestion, and don't be surprised if he refuses to go. If that happens, you should go anyway. His behavior is passive-aggressive."
1244,2021-05-22,"  I had a horrible childhood with a mean mother who berated and took her issues out on me. I also had an older brother who enjoyed making fun of me and embarrassed me in front of others to get his kicks. He still never misses an opportunity to pull a ""gotcha.""I was raised at a time when child abuse was considered making a kid tough. What it did to me was break me down emotionally. Does  ever go away, or do I have to live with it to the end? --          I'm sorry for the abuse to which you were subjected.  does not go away on its own, and you do not have to ""live with it."" Distance yourself as much as possible from your bully brother. You can find the help you need by asking your physician or insurance company to refer you to a licensed psychotherapist who specializes in patients with . You won't be the first person to do ""couch time"" after an abusive childhood. Trust me on that."
1245,2021-05-22,"  My father-in-law has spent every Friday night with my husband and me for two years, ever since my mother-in-law passed away. My husband spends every Tuesday evening with him at his house. My sister-in-law is building a room onto her house for him to live in (he is selling his house). My husband and sister-in-law call him two or three times a day.Abby, my father-in-law is healthy and still drives. He never pays for any food -- my husband and sister-in-law buy all his food. He's a wealthy man, but stingy. I think my husband and his sister are obsessed. What do you think? I'm so tired of this. I don't want him staying at my house. I need privacy! Help! --        Your husband and his sister appear to be devoted to their father. Either that, or they may anticipate a big payday once their wealthy parent expires. More than privacy, you may need a break. Arrange to spend some of those Friday nights with women friends, and perhaps his presence will be less onerous."
1246,2021-05-23,"  My daughter and son-in-law have been married for seven years and have two young daughters. We get along well and spend a lot of time together. Our daughter is an only child, and I have noticed over time that my son-in-law is very selfish and puts his needs before the family's. Because he works hard, he seems to feel it entitles him to do whatever he wants. My daughter works hard too, and she constantly puts the family's needs and his needs ahead of her own.I know she's not happy about his spending habits. Recently, over her objections, he bought an $80,000 car. While they can afford it, I believe she resents the bulk of the family expenses falling on her while he gets what she calls his ""boy toys."" Their earnings are very disparate. My daughter, a doctor, makes three times his salary as a police officer. They have been in counseling, but it seems to have had minimal impact.How can I support my daughter in dealing with this? I worry about her happiness. I have a good relationship with my son-in-law, but we don't discuss difficult issues. So, while I want to support their family, it will have to be through my daughter. Any suggestions for me? --      Resist the urge to involve yourself in this. Your daughter is educated, successful and intelligent enough to do something about it when she's had enough. Because counseling didn't help her and her husband communicate more effectively on the subject of his spending, she may eventually have to make some decisions about her and her children's futures. Let her know you love and support her, but do not stir the pot. Say little, if anything, on this subject and only if you are asked."
1247,2021-05-23,"  My wife and I have been invited to a surprise engagement party honoring a distant relative I'll call ""Elizabeth."" The invitation states, ""Shhhh ... This is a surprise! Elizabeth doesn't know about the impending proposal.""Is this something new? What if she says no?! Does everyone go home or stay and endure an uncomfortable meal? Should we take a gift? Isn't this beyond awkward and over the top? What's next? --   ? B.T.T.: I agree that marriage proposals should be private and intimate, rather than a Hollywood production. (If only because there's always a risk that the person being proposed to might feel trapped, embarrassed or refuse.) However, you and I should not assume we speak for everyone.Over the last decade or so, marriage proposals, invitations to senior proms, etc. have taken on a life of their own. And, if it makes people happy -- and hurts no one -- who are we to judge? As to whether to bring a gift to this event, it might be more prudent to bring one to the bridal shower rather than the surprise engagement party."
